,0,1,2,3,4
2018-12-21 11:23:00.023,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-21 11:28:00.026,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-21 11:33:00.021,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-21 11:38:00.022,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-21 11:43:00.023,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-21 11:48:00.020,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-21 11:53:00.024,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-21 11:58:00.024,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-21 12:03:00.024,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-21 12:08:00.023,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-21 12:13:00.024,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-21 12:18:00.020,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-21 12:23:00.017,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-21 12:28:00.024,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-21 12:33:00.020,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-21 12:38:00.019,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-21 12:43:00.025,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-21 12:48:00.023,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-21 12:53:00.023,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-21 12:58:00.023,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-21 13:03:00.025,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-21 13:08:00.021,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-21 13:13:00.022,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-21 13:18:00.021,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-21 13:23:00.022,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-21 13:28:00.023,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-21 13:33:00.022,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-21 13:38:00.021,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-21 13:43:00.021,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-21 13:48:00.023,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-21 13:53:00.015,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-21 13:58:00.020,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-21 14:03:00.023,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-21 14:08:00.025,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-21 14:13:00.025,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-21 14:18:00.025,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-21 14:23:00.023,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-21 14:28:00.022,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-21 14:33:00.022,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-21 14:38:00.024,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-21 14:43:00.025,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-21 14:48:00.023,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-21 14:53:00.025,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-21 14:58:00.025,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-21 15:03:00.021,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-21 15:08:00.022,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-21 15:13:00.022,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-21 15:18:00.022,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-21 15:23:00.021,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-21 15:28:00.022,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-21 15:34:00.019,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-21 15:39:00.022,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-21 15:44:00.020,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-21 15:49:00.023,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-21 15:54:00.023,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-21 15:59:00.022,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-21 16:04:00.018,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-21 16:09:00.023,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-21 16:14:00.022,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-21 16:19:00.022,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-21 16:24:00.022,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-21 16:29:00.023,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-21 16:34:00.020,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-21 16:39:00.022,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-21 16:44:00.022,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-21 16:49:00.023,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-21 16:54:00.016,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-21 16:59:00.023,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-21 17:04:00.020,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-21 17:09:00.021,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-21 17:14:00.022,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-21 17:19:00.022,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-21 17:24:00.022,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-21 17:29:00.022,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-21 17:34:00.023,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-21 17:39:00.022,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-21 17:44:00.025,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-21 17:49:00.025,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-21 17:54:00.023,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-21 17:59:00.021,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-21 18:04:00.021,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-21 18:09:00.016,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-21 18:14:00.022,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-21 18:19:00.021,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-21 18:24:00.019,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-21 18:29:00.022,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-21 18:34:00.022,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-21 18:39:00.021,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-21 18:44:00.022,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-21 18:49:00.022,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-21 18:54:00.023,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-21 18:59:00.021,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-21 19:04:00.022,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-21 19:09:00.023,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-21 19:14:00.021,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-21 19:19:00.023,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-21 19:24:00.023,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-21 19:29:00.021,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-21 19:34:00.019,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-21 19:39:00.020,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-21 19:44:00.020,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-21 19:49:00.023,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-21 19:54:00.025,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-21 19:59:00.023,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-21 20:04:00.025,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-21 20:09:00.023,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-21 20:14:00.025,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-21 20:19:00.025,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-21 20:24:00.023,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-21 20:29:00.023,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-21 20:34:00.023,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-21 20:39:00.025,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-21 20:44:00.023,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-21 20:49:00.023,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-21 20:54:00.022,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-21 20:59:00.022,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-21 21:04:00.023,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-21 21:09:00.025,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-21 21:14:00.023,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-21 21:19:00.022,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-21 21:24:00.023,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-21 21:29:00.025,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-21 21:34:00.023,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-21 21:39:00.023,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-21 21:44:00.023,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-21 21:49:00.023,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-21 21:54:00.023,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-21 21:59:00.025,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-21 22:04:00.019,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-21 22:09:00.015,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-21 22:14:00.023,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-21 22:19:00.025,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-21 22:24:00.025,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-21 22:29:00.023,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-21 22:34:00.023,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-21 22:39:00.023,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-21 22:44:00.023,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-21 22:49:00.023,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-21 22:54:00.025,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-21 22:59:00.024,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-21 23:04:00.021,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-21 23:09:00.023,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-21 23:14:00.023,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-21 23:19:00.023,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-21 23:24:00.023,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-21 23:29:00.023,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-21 23:34:00.023,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-21 23:39:00.022,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-21 23:44:00.025,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-21 23:49:00.025,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-21 23:54:00.025,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-21 23:59:00.021,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-22 00:04:00.023,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-22 00:09:00.021,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-22 00:14:00.022,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-22 00:19:00.023,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-22 00:24:00.022,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-22 00:29:00.022,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-22 00:34:00.019,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-22 00:39:00.022,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-22 00:44:00.022,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-22 00:49:00.020,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-22 00:54:00.022,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-22 00:59:00.022,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-22 01:04:00.021,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-22 01:09:00.023,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-22 01:14:00.020,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-22 01:19:00.021,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-22 01:24:00.022,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-22 01:29:00.022,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-22 01:34:00.023,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-22 01:39:00.022,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-22 01:44:00.022,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-22 01:49:00.025,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-22 01:54:00.023,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-22 01:59:00.025,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-22 02:04:00.022,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-22 02:09:00.015,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-22 02:14:00.021,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-22 02:19:00.024,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-22 02:24:00.022,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-22 02:29:00.022,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-22 02:34:00.015,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-22 02:39:00.022,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-22 02:44:00.022,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-22 02:49:00.025,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-22 02:54:00.024,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-22 02:59:00.026,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-22 03:04:00.023,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-22 03:09:00.022,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-22 03:14:00.022,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-22 03:19:00.022,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-22 03:24:00.020,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-22 03:29:00.023,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-22 03:34:00.020,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-22 03:39:00.022,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-22 03:44:00.023,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-22 03:49:00.022,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-22 03:54:00.023,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-22 03:59:00.025,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-22 04:04:00.023,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-22 04:09:00.023,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-22 04:14:00.021,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-22 04:19:00.022,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-22 04:24:00.019,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-22 04:29:00.021,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-22 04:34:00.022,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-22 04:39:00.022,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-22 04:44:00.022,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-22 04:49:00.021,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-22 04:54:00.022,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-22 04:59:00.022,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-22 05:04:00.022,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-22 05:09:00.021,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-22 05:14:00.020,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-22 05:19:00.022,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-22 05:24:00.021,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-22 05:29:00.020,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-22 05:34:00.023,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-22 05:39:00.023,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-22 05:44:00.025,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-22 05:49:00.024,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-22 05:54:00.025,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-22 05:59:00.023,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-22 06:04:00.022,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-22 06:09:00.018,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-22 06:14:00.023,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-22 06:19:00.024,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-22 06:24:00.022,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-22 06:29:00.022,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-22 06:34:00.019,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-22 06:39:00.023,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-22 06:44:00.023,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-22 06:49:00.025,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-22 06:54:00.023,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-22 06:59:00.025,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-22 07:04:00.023,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-22 07:09:00.022,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-22 07:14:00.024,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-22 07:19:00.023,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-22 07:24:00.022,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-22 07:29:00.022,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-22 07:34:00.022,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-22 07:39:00.023,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-22 07:44:00.022,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-22 07:49:00.022,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-22 07:54:00.022,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-22 07:59:00.022,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-22 08:04:00.022,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-22 08:09:00.019,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-22 08:14:00.022,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-22 08:19:00.019,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-22 08:24:00.023,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-22 08:29:00.022,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-22 08:34:00.020,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-22 08:39:00.022,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-22 08:44:00.020,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-22 08:49:00.022,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-22 08:54:00.020,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-22 08:59:00.023,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-22 09:04:00.042,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-22 09:09:00.018,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-22 09:14:00.023,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-22 09:19:00.020,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-22 09:24:00.021,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-22 09:29:00.023,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-22 09:34:00.019,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-22 09:39:00.025,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-22 09:44:00.025,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-22 09:49:00.025,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-22 09:54:00.021,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-22 09:59:00.025,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-22 10:04:00.023,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-22 10:09:00.022,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-22 10:14:00.020,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-22 10:19:00.019,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-22 10:24:00.022,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-22 10:29:00.023,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-22 10:34:00.021,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-22 10:39:00.021,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-22 10:44:00.022,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-22 10:49:00.022,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-22 10:54:00.022,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-22 10:59:00.023,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-22 11:04:00.022,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-22 11:09:00.020,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-22 11:14:00.020,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-22 11:19:00.020,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-22 11:24:00.022,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-22 11:29:00.022,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-22 11:34:00.021,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-22 11:39:00.022,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-22 11:44:00.021,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-22 11:49:00.021,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-22 11:54:00.022,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-22 11:59:00.021,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-22 12:04:00.022,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-22 12:09:00.021,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-22 12:14:00.022,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-22 12:19:00.022,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-22 12:24:00.022,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-22 12:29:00.023,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-22 12:34:00.025,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
2018-12-22 12:39:00.023,XLM.p,DGB.p,ARDR.p,XMR.p,LSK.p
